osmid,elevation,worldcover,low_elevation,slope_risk,landcover,rainfall_truth,water_truth,rainfall_observed,water_observed,age_minutes,uncertainty,sensitivity,observed_risk,true_risk,trusted_risk,x,y
2530277082,14.339795112609863,10,0.4711297041072003,0.9771240202292057,0.15,0.25,0.3080648520536002,0.25,0.3080648520536002,15.0,0.15,0.05,0.6450153127269818,0.6450153127269818,0.6956122467557184,195942.15748409915,2496527.4462812874
2530284924,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,194210.5994420183,2495678.856599812
2530284952,37.323097229003906,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,195874.37009049015,2496657.365278059
2530284953,16.75722312927246,10,0.3752882118144631,0.7079818133026439,0.15,0.25,0.2601441059072316,0.25,0.2601441059072316,15.0,0.15,0.05,0.515432791005062,0.515432791005062,0.5660297250337987,195611.51249650388,2495843.463374861
2530284958,23.5888729095459,10,0.1044402257525305,0.7074885663208701,0.15,0.25,0.12472011287626525,0.25,0.12472011287626525,15.0,0.15,0.05,0.33925828831936233,0.33925828831936233,0.389855222348099,195040.897510666,2495811.920043907
2530284961,33.99697494506836,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,195874.54936862655,2496598.327403883
2530284962,35.487754821777344,50,0.0,0.13741347376523994,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.19785336844131,0.19785336844131,0.24845030247004665,195813.9757212145,2496644.3628965323
2530287119,5.6408820152282715,50,0.8160073206613776,0.9058370555532138,0.45,0.7224050683800749,0.7071979173999484,0.2528417739330262,0.21215937521998451,120.0,0.9,1.0,0.8582635200826634,1.0,1.0,196697.58444649883,2494015.4287737217
2530287123,11.833490371704102,50,0.570494808198445,0.3457694481260286,0.45,0.42044936739262173,0.4683048530963847,0.1471572785874176,0.1404914559289154,120.0,0.9,1.0,0.5477442534439186,0.6679653506384532,1.0,195954.02198773698,2494019.5001767506
2530287134,8.124306678771973,50,0.717549321453107,0.8060910912190069,0.45,0.27079155819025186,0.4842714138766504,0.09477704536658814,0.1452814241629951,120.0,0.9,1.0,0.7341865935098772,0.8371874940173412,1.0,197899.3143126304,2494013.3769250605
2530287138,23.449506759643555,50,0.1099655442686012,0.0,0.45,0.4783641696288514,0.2603151450684742,0.16742745937009798,0.07809454352054225,120.0,0.9,1.0,0.19958544992585872,0.2982169122871958,1.0,196015.71484890993,2494467.3091179444
2530742232,8.792470932006836,50,0.6910592424578699,0.6812527095325767,0.45,0.25,0.46302962122893493,0.0875,0.13890888636868048,120.0,0.9,1.0,0.6856775380087087,0.7830016849807596,1.0,198015.04104794707,2495312.61243648
2530742237,26.802560806274414,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,197977.79811171244,2495427.764256211
2530742241,25.207035064697266,50,0.04028647447126351,0.4969268917806252,0.45,0.25,0.13764323723563177,0.25,0.13764323723563177,15.0,0.15,0.05,0.3139179313514776,0.3139179313514776,0.36451486538021427,198246.06511021085,2495506.3420770955
2530742246,20.522701263427734,50,0.22600184585625688,0.6745111349987594,0.45,0.25,0.23050092292812846,0.25,0.23050092292812846,15.0,0.15,0.05,0.47902898355625684,0.47902898355625684,0.5296259175849934,197920.5337523828,2495669.8112577894
2530742259,23.40602684020996,50,0.11168935169308726,0.5383368939110593,0.45,0.25,0.17334467584654364,0.25,0.17334467584654364,15.0,0.15,0.05,0.3706823020782716,0.3706823020782716,0.42127923610700824,197968.18443330843,2495668.2645658385
2530742276,9.184391021728516,50,0.6755211556980887,0.7560024788944936,0.45,0.25,0.45526057784904433,0.0875,0.13657817335471328,120.0,0.9,1.0,0.6953528900285147,0.791589370927381,1.0,198286.3222357527,2495730.6437130175
2653610227,11.94951343536377,10,0.5658949510424627,0.710043775937844,0.15,0.7134254236137202,0.5336880230649699,0.24969889826480204,0.16010640691949096,120.0,0.9,1.0,0.600714228094674,0.7681758563935535,1.0,196966.21149541019,2494623.39926019
2653614515,9.219346046447754,10,0.6741353267471831,0.6759326561591955,0.15,0.25,0.4095676633735916,0.25,0.4095676633735916,15.0,0.15,0.05,0.701671126425468,0.701671126425468,0.7522680604542047,198789.41245017428,2494661.88258633
2653614528,8.797468185424805,10,0.6908611210570911,0.6898887396546637,0.15,0.25,0.41793056052854555,0.25,0.41793056052854555,15.0,0.15,0.05,0.7160319136007752,0.7160319136007752,0.7666288476295119,198868.7620621276,2494623.18538994
2653614537,8.720556259155273,50,0.6939103757765583,0.8583778222767875,0.45,0.25,0.46445518788827916,0.0875,0.13933655636648373,120.0,0.9,1.0,0.7316124735196007,0.8291361998239598,1.0,199222.16206989,2494648.872741903
2653614544,9.994595527648926,50,0.6433997405517076,0.7778926411908459,0.45,0.25,0.4391998702758538,0.25,0.4391998702758538,15.0,0.15,0.05,0.7761829916563214,0.7761829916563214,0.8267799256850581,199092.6502224413,2494663.024154711
2653614550,8.914426803588867,50,0.6862241728526041,0.7273506917616668,0.45,0.25,0.460612086426302,0.0875,0.1381836259278906,120.0,0.9,1.0,0.6943976931949271,0.7913833852946094,1.0,198769.03977161896,2494622.712533062
2653614555,10.284796714782715,10,0.6318944073428934,0.6793102619594691,0.15,0.25,0.3884472036714467,0.25,0.3884472036714467,15.0,0.15,0.05,0.6750589302627481,0.6750589302627481,0.7256558642914848,198855.99100033147,2494662.4286774816
2657406464,9.558878898620605,10,0.6606741874659479,0.9220002637294269,0.15,0.25,0.40283709373297394,0.25,0.40283709373297394,15.0,0.15,0.05,0.7544382877852229,0.7544382877852229,0.8050352218139596,199137.64894912712,2494663.1516807233
2657406467,22.62819480895996,50,0.14252732581858357,0.6783669202525318,0.45,0.25,0.1887636629092918,0.25,0.1887636629092918,15.0,0.15,0.05,0.4257344918452123,0.4257344918452123,0.47633142587394894,199589.19848828187,2495081.43128588
2657406468,11.980025291442871,50,0.5646852762148831,0.3899272238384318,0.45,0.25,0.39984263810744153,0.25,0.39984263810744153,15.0,0.15,0.05,0.628027235499282,0.628027235499282,0.6786241695280186,199379.91358528734,2494729.7789050085
2657406918,7.485043048858643,50,0.7428936046487448,0.8276660155523594,0.45,0.25,0.4889468023243724,0.0875,0.1466840406973117,120.0,0.9,1.0,0.7523447945843619,0.8532973469097741,1.0,199277.67857510166,2494620.8414247525
2657406921,9.347708702087402,50,0.669046253407102,0.8565471175913775,0.45,0.25,0.452023126703551,0.0875,0.1356069380110653,120.0,0.9,1.0,0.7167336063739634,0.8125168441124606,1.0,199193.71845078486,2494632.8702734876
2657406924,7.88095760345459,50,0.7271971531013373,0.7887769754054071,0.45,0.25,0.4810985765506686,0.0875,0.14432957296520058,120.0,0.9,1.0,0.7335185926501273,0.833372393367221,1.0,199242.8427583804,2494618.6192291435
2657406925,6.850719928741455,50,0.7680420161045476,0.8717443291259327,0.45,0.25,0.5015210080522738,0.0875,0.15045630241568214,120.0,0.9,1.0,0.7779504516221207,0.8806633927494392,1.0,199398.07686063024,2494681.3641780554
2657406926,7.88095760345459,50,0.7271971531013373,0.7887769754054071,0.45,0.25,0.4810985765506686,0.0875,0.14432957296520058,120.0,0.9,1.0,0.7335185926501273,0.833372393367221,1.0,199266.21694289998,2494619.7135036504
2657830319,12.998945236206055,10,0.5242891165940663,0.6231139126117691,0.15,0.25,0.33464455829703316,0.25,0.33464455829703316,15.0,0.15,0.05,0.5910664039390854,0.5910664039390854,0.641663337967822,198937.4111759548,2494623.2479251535
2657830324,7.388030052185059,50,0.7467397875790737,0.25671172556957644,0.45,0.25,0.4908698937895368,0.0875,0.14726096813686104,120.0,0.9,1.0,0.6118370081882567,0.713058793318792,1.0,199528.83775290113,2494914.337419572
2657830327,7.67501974105835,50,0.7353617776178019,0.2414209976115107,0.45,0.25,0.4851808888089009,0.0875,0.14555426664267027,120.0,0.9,1.0,0.6014150804212027,0.701840404854449,1.0,199547.9442468834,2494975.755954707
2750252775,10.998065948486328,50,0.6036160936584893,0.8759032887836747,0.45,0.25,0.41930804682924466,0.25,0.41930804682924466,15.0,0.15,0.05,0.7748262830739369,0.7748262830739369,0.8254232171026735,196014.73294589727,2496206.61918756
2750252825,13.959511756896973,50,0.48620644023104587,0.7156339004509387,0.45,0.25,0.3606032201155229,0.25,0.3606032201155229,15.0,0.15,0.05,0.6584426612629145,0.6584426612629145,0.7090395952916512,196044.05301228777,2496185.6772152856
2750593251,10.913585662841797,50,0.6069654039956247,0.7601143644468892,0.45,0.25,0.42098270199781235,0.25,0.42098270199781235,15.0,0.15,0.05,0.7480561037088784,0.7480561037088784,0.7986530377376151,196888.88781493547,2495827.633202919
2750593322,13.279874801635742,10,0.5131513666406664,0.5831808620266437,0.15,0.25,0.3290756833203332,0.25,0.3290756833203332,15.0,0.15,0.05,0.5738436038230942,0.5738436038230942,0.6244405378518308,197301.94401405845,2495857.8930459954
2750593369,10.27821159362793,50,0.6321554814406753,0.8154719388265981,0.45,0.25,0.43357774072033767,0.25,0.43357774072033767,15.0,0.15,0.05,0.7782690476430886,0.7782690476430886,0.8288659816718252,196860.6401107079,2495841.9571252894
2750593461,10.488044738769531,10,0.6238364243170578,0.826334136648749,0.15,0.25,0.3844182121585289,0.25,0.3844182121585289,15.0,0.15,0.05,0.7065772099682749,0.7065772099682749,0.7571741439970116,197306.09913271153,2495893.7123157643
2750667615,9.402015686035156,50,0.6668931955507378,0.752022720306813,0.45,0.25,0.4509465977753689,0.0875,0.13528397933261066,120.0,0.9,1.0,0.6893537334961312,0.784986257184683,1.0,196013.02339212492,2495530.3424151493
2750667702,9.402015686035156,50,0.6668931955507378,0.752022720306813,0.45,0.25,0.4509465977753689,0.0875,0.13528397933261066,120.0,0.9,1.0,0.6893537334961312,0.784986257184683,1.0,196013.01263444306,2495546.4478939255
2750667738,8.940492630004883,50,0.6851907655766335,0.5665151744314345,0.45,0.25,0.46009538278831674,0.0875,0.138028614836495,120.0,0.9,1.0,0.653589437642306,0.7505027912326705,1.0,196001.80020456907,2495515.7671864736
2750670857,7.101207733154297,10,0.7581111619857965,0.7751194530754255,0.15,0.25,0.4515555809928983,0.0875,0.1354666742978695,120.0,0.9,1.0,0.6853343372206183,0.7810521185596242,1.0,196472.25144886546,2495796.6458172933
2750787454,9.896079063415527,50,0.6473055300446945,0.5281320766124686,0.45,0.25,0.44115276502234724,0.25,0.44115276502234724,15.0,0.15,0.05,0.7162816136821687,0.7162816136821687,0.7668785477109054,196004.26263364742,2496370.472978509
2750787479,11.99537181854248,50,0.5640768469054684,0.8329080372484557,0.45,0.3779136590083525,0.44873598460979286,0.3779136590083525,0.44873598460979286,15.0,0.15,0.05,0.7737992038337507,0.7737992038337507,0.8243961378624873,195933.3092359248,2494788.4840738904
2750787481,6.2597455978393555,10,0.7914718189321635,0.739061904272369,0.15,0.26853521133771313,0.4753648369036637,0.09398732396819959,0.1426094510710991,120.0,0.9,1.0,0.697394331488642,0.7988549861290577,1.0,195987.05034415744,2495184.5876826225
2750787508,11.311450958251953,50,0.5911916132640009,0.6139932182771788,0.45,0.4173829504441291,0.477473864495127,0.14608403265544517,0.1432421593485381,120.0,0.9,1.0,0.6265189302652919,0.7476250548523464,1.0,196016.74535990902,2494787.9970611725
2750787528,10.405109405517578,50,0.6271244833814332,0.7057357264255646,0.45,0.25,0.4310622416907166,0.25,0.4310622416907166,15.0,0.15,0.05,0.7475648458043228,0.7475648458043228,0.7981617798330595,196004.50598026306,2496454.0094788843
2751394425,4.62852668762207,50,0.8561432190871064,0.7012363765226548,0.45,0.25,0.5455716095435532,0.0875,0.16367148286306596,120.0,0.9,1.0,0.7864221612011855,0.895302186537283,1.0,197649.2792650874,2496078.0626735725
2751405348,8.495737075805664,50,0.7028235702459465,0.9722208331513469,0.45,0.25,0.46891178512297327,0.0875,0.14067353553689196,120.0,0.9,1.0,0.7652428790304857,0.8633905289477021,1.0,197887.70686997892,2495534.6007245607
2751405375,9.915322303771973,10,0.6465426114139856,0.7927025671825801,0.15,0.2979670307112928,0.4142201636728747,0.2979670307112928,0.4142201636728747,15.0,0.15,0.05,0.7262115169501707,0.7262115169501707,0.7768084509789074,197486.70673653332,2495191.883689704
2751405381,15.7983980178833,50,0.41330184816263194,0.7941259479430249,0.45,0.32561795240719194,0.3532347519302359,0.32561795240719194,0.3532347519302359,15.0,0.15,0.05,0.6516180443426893,0.6516180443426893,0.702214978371426,197402.90595873556,2495191.9822840537
2751405416,8.102396965026855,50,0.7184179552434682,0.8161811616606552,0.45,0.3678111099589756,0.5220209429905709,0.12873388848564146,0.15660628289717127,120.0,0.9,1.0,0.7462432000756339,0.8671415763889806,1.0,197256.79900183063,2495192.4887965117
2784261075,11.95267391204834,50,0.5657696505992983,0.5703118577823688,0.45,0.25,0.40038482529964914,0.25,0.40038482529964914,15.0,0.15,0.05,0.6738282373351361,0.6738282373351361,0.7244251713638727,199300.89022969262,2494515.755980223
2784308454,12.476069450378418,50,0.5450190805276532,0.8538244605300375,0.45,0.25,0.3900095402638266,0.25,0.3900095402638266,15.0,0.15,0.05,0.7312185174754839,0.7312185174754839,0.7818154515042206,199116.5674089453,2494621.911405162
2784308457,5.5286431312561035,50,0.820457150008526,0.8122972082349573,0.45,0.25,0.5277285750042631,0.0875,0.15831857250127893,120.0,0.9,1.0,0.7934894490636843,0.8998714495642813,1.0,198701.5613100158,2493995.890399576
2784308459,9.783245086669922,50,0.6517789524746838,0.7990783726993171,0.45,0.25,0.4433894762373419,0.25,0.4433894762373419,15.0,0.15,0.05,0.7869259122833738,0.7869259122833738,0.8375228463121105,198704.59858859336,2494004.2767689945
2784308462,3.6313986778259277,50,0.8956754143818745,0.8906464003007403,0.45,0.25,0.5653377071909372,0.0875,0.16960131215728116,120.0,0.9,1.0,0.8567033404166722,0.9683506194234035,1.0,199210.22862203314,2494507.9094892736
2784308483,7.967031002044678,10,0.7237846821153467,0.8411963340894435,0.15,0.25,0.4343923410576734,0.25,0.4343923410576734,15.0,0.15,0.05,0.7752591268973363,0.7752591268973363,0.825856060926073,198780.69740895682,2494214.087988192
2784308485,9.939278602600098,10,0.6455928385919315,0.6441279887348292,0.15,0.25,0.39529641929596576,0.25,0.39529641929596576,15.0,0.15,0.05,0.6751673422684629,0.6751673422684629,0.7257642762971995,198815.00330400496,2494305.3341167234
2784308486,8.04436206817627,50,0.7207188101524362,0.7402806336677625,0.45,0.25,0.4778594050762181,0.0875,0.14335782152286541,120.0,0.9,1.0,0.7176370683053536,0.8170373850160242,1.0,198824.32176366256,2494302.1699479925
2784308499,11.604870796203613,50,0.5795586732369369,0.8199173722497708,0.45,0.25,0.40727933661846843,0.25,0.40727933661846843,15.0,0.15,0.05,0.7451924806664517,0.7451924806664517,0.7957894146951884,198737.73877052707,2494095.900358367
2784845946,7.967031002044678,10,0.7237846821153467,0.8411963340894435,0.15,0.25,0.4343923410576734,0.25,0.4343923410576734,15.0,0.15,0.05,0.7752591268973363,0.7752591268973363,0.825856060926073,198762.10178065178,2494220.4266464747
2784845951,10.301997184753418,50,0.6312124765061669,0.9026057800087468,0.45,0.25,0.4331062382530834,0.25,0.4331062382530834,15.0,0.15,0.05,0.7994395547311952,0.7994395547311952,0.8500364887599319,198522.5383502043,2494069.5283194683
2784845970,11.004277229309082,10,0.6033698408563382,0.6679262436861811,0.15,0.25,0.3741849204281691,0.25,0.3741849204281691,15.0,0.15,0.05,0.6536719574781651,0.6536719574781651,0.7042688915069018,198659.0519324516,2494473.1307173846
2784845978,12.307312965393066,50,0.5517096099844112,0.7720633196663859,0.45,0.25,0.3933548049922056,0.25,0.3933548049922056,15.0,0.15,0.05,0.7151270764064639,0.7151270764064639,0.7657240104352006,198669.0346861746,2494449.2376487385
2784845982,7.377226829528809,50,0.7471680927752612,0.7667298199544808,0.45,0.25,0.4910840463876306,0.0875,0.14732521391628917,120.0,0.9,1.0,0.7395899487982717,0.84084171529254,1.0,198571.3503534628,2494154.2604701896
2784845984,10.487824440002441,50,0.6238451582948402,0.913409072616522,0.45,0.25,0.4294225791474201,0.25,0.4294225791474201,15.0,0.15,0.05,0.7973516210457767,0.7973516210457767,0.8479485550745134,198719.53783180774,2494102.4197399206
2784845998,9.620318412780762,50,0.6582383529003423,0.8607871486571876,0.45,0.25,0.44661917645017113,0.25,0.44661917645017113,15.0,0.15,0.05,0.8065517165495195,0.8065517165495195,0.8571486505782562,198056.47078225348,2493589.3104553884
2784846003,7.2494611740112305,50,0.7522334974136461,0.6964642376030957,0.45,0.25,0.49361674870682304,0.0875,0.1480850246120469,120.0,0.9,1.0,0.7249614879006886,0.826567832719644,1.0,198659.29080457753,2494487.413149463
2784846055,9.315926551818848,50,0.6703062903922842,0.8618166995132426,0.45,0.25,0.4526531451961421,0.0875,0.1357959435588426,120.0,0.9,1.0,0.7187818233058354,0.8146532636332955,1.0,198551.28473302937,2494146.551683126
2784870892,11.127921104431152,50,0.5984678485641681,0.8035296948558505,0.45,0.25,0.41673392428208406,0.25,0.41673392428208406,15.0,0.15,0.05,0.7533865252806718,0.7533865252806718,0.8039834593094085,198495.66685573175,2495392.131340783
2784870919,11.102011680603027,10,0.5994950550940075,0.6429609228422394,0.15,0.25,0.37224752754700374,0.25,0.37224752754700374,15.0,0.15,0.05,0.6449120165216649,0.6449120165216649,0.6955089505504015,198420.8859998227,2495500.714196789
2784870927,10.868842124938965,50,0.6087393089117199,0.507606956086547,0.45,0.25,0.42186965445585994,0.25,0.42186965445585994,15.0,0.15,0.05,0.6860822898142547,0.6860822898142547,0.7366792238429913,198561.31780236523,2495391.72964655
2784870934,8.525273323059082,50,0.701652574462832,0.7741239948861953,0.45,0.25,0.468326287231416,0.0875,0.1404978861694248,120.0,0.9,1.0,0.7150394919099914,0.8131051721223896,1.0,198687.88560226903,2495398.3907392975
2784870955,10.351234436035156,50,0.6292604135670813,0.8877308097385059,0.45,0.25,0.43213020678354064,0.25,0.43213020678354064,15.0,0.15,0.05,0.7944519712532294,0.7944519712532294,0.8450489052819661,198356.86487305403,2495420.5044546863
2784870973,10.095346450805664,10,0.6394053635697847,0.7983208717881132,0.15,0.25,0.39220268178489237,0.25,0.39220268178489237,15.0,0.15,0.05,0.7096937042673884,0.7096937042673884,0.7602906382961251,198420.17642574286,2495314.052878599
